"","FJSYCA1001","FJSYCA1002","FJSYCA1003","FJSYCA1004","FJSYCA1007","FJSYCA1011","FJSYCA1012","FJSYCA1016","FJSYCA1018","FJSYCA1021","FJSYCA1027","FJSYCA1029","FJSYCA1032","FJSYCA1035","FJSYCA1038","FJSYCA1041","FJSYCA1043","FJSYCA1044","FJSYCA1048","FJSYCA1049","FJSYCA1051","FJSYCA1052","FJSYCA1057","FJSYCA1059","FJSYCA1066","FJSYCA1067","FJSYCA1069","FJSYCA1071","FJSYCA1079","FJSYCA1080","FJSYCA1083","FJSYCA1089","FJSYCA1092","FJSYCA1093","FJSYCA1094","FJSYCA1095","FJSYCA1096","FJSYCA1099","FJSYCA1103","FJSYCA1110","FJSYCA1113","FJSYCA1118","FJSYCA1120","FJSYCA1127","FJSYCA1128","FJSYCA1129","FJSYCA1130","FJSYCA1131","FJSYCA1132","FJSYCA1133","FJSYCA1135","FJSYCA1136","FJSYCA1138","FJSYCA1140","FJSYCA1141","FJSYCA1142","FJSYCA1144","FJSYCA1145","FJSYCA1146","FJSYCA1148","FJSYCA1149","FJSYCA1150","FJSYCA1151","FJSYCA1152","FJSYCA1153","FJSYCA1154","FJSYCA1158","FJSYCA1159","FJSYCA1160","FJSYCA1163","FJSYCA1164","FJSYCA1165","FJSYCA1166","FJSYCA1167","FJSYCA1168","FJSYCA1169","FJSYCA1170","FJSYCA1171","FJSYCA1172","FJSYCA1173","FJSYCA1174","FJSYCA1181","FJSYCA1182","FJSYCA1185","FJSYCA1186","FJSYCA1188","FJSYCA1191","FJSYCA1192","FJSYCA1194","FJSYCA1197","FJSYCA1198","FJSYCA1202","FJSYCA1203","FJSYCA1205","FJSYCA1206","FJSYCA1213","FJSYCA1218","FJSYCA2004","FJSYCA2005","FJSYCA2008","FJSYCA2011","FJSYCA2019","FJSYCA2020","FJSYCA2022","FJSYCA2034","FJSYCA2035","FJSYCA2037","FJSYCA2038","FJSYCA2044","FJSYCA2054","FJSYCA2058","FJSYCA2067","FJSYCA2073","FJSYCA2075","FJSYCA2079","FJSYCA2081","FJSYCA2088","FJSYCA2094","FJSYCA2097","FJSYCA2102","FJSYCA2105","FJSYCB1012","FJSYCB1016","FJSYCB1027","FJSYCB1032","FJSYCB1043","FJSYCB1049","FJSYCB1059","FJSYCB1067","FJSYCB1089","FJSYCB1093","FJSYCB1094","FJSYCB1099","FJSYCB1110","FJSYCB1120","FJSYCB1130","FJSYCB1131","FJSYCB1133","FJSYCB1135","FJSYCB1140","FJSYCB1146","FJSYCB1148","FJSYCB1151","FJSYCB1154","FJSYCB1159","FJSYCB1160","FJSYCB1166","FJSYCB1167","FJSYCB1168","FJSYCB1169","FJSYCB1170","FJSYCB1171","FJSYCB1174","FJSYCB1181","FJSYCB1182","FJSYCB1185","FJSYCB1188","FJSYCB1197","FJSYCB1203","FJSYCB1205","FJSYCB1206","FJSYCB1213","FJSYCB1218","FJSYCB2004","FJSYCB2005","FJSYCB2008","FJSYCB2019","FJSYCB2020","FJSYCB2034","FJSYCB2035","FJSYCB2037","FJSYCB2038","FJSYCB2067","FJSYCB2073","FJSYCB2075","FJSYCB2079","FJSYCB2081"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales",0.534641284641285,0.759475634083785,0.79694743970412,0.306860575403098,0.555561446294136,0.326812568773689,0.517284569138277,0.472979378999763,0.409309069093091,0.577057204037932,0.609264732492913,0.30203491374858,0.682476184994388,0.256306287080114,0.406099690027434,0.372755511781196,0.501688648725515,0.276623167391655,0.524928206764518,0.613520762045686,0.515120319135246,0.628502664603748,0.539245395127748,0.613225925340915,0.542724033981913,0.479654206745404,0.644244937120927,0.5983728389267,0.635770274804038,0.792856678160172,0.342725592555365,0.623967304043205,0.523718386876282,0.756471413539109,0.404341972399865,0.270456478593706,0.395141168745896,0.643319822720558,0.364252435408725,0.656659278662099,0.499205276960979,0.300726744186047,0.503322207318214,0.731584551350305,0.399293917862091,0.684791754312158,0.5968947486607,0.289290410558613,0.439382272416153,0.669703580136019,0.636714345064989,0.49669944766267,0.66548722666478,0.744174516608825,0.706458222660697,0.543995988969667,0.768289868451419,0.573152948801037,0.727871026988419,0.271321800976433,0.82072970160776,0.42727724686516,0.616923444404634,0.498194945848375,0.657876673149525,0.349792597319719,0.39783184167402,0.606449314092286,0.473183254344392,0.458937648649909,0.692635526764405,0.425850928988778,0.516851284468536,0.813208228076507,0.658655876143561,0.734035257573924,0.455507156191661,0.480221829603455,0.621086828115771,0.760432174911736,0.618617876128075,0.64979232221523,0.595997794059718,0.684540973883878,0.678364637763028,0.804759386567953,0.479683895575908,0.708046146474513,0.758969969327342,0.483784570596798,0.473661028893587,0.440076544559869,0.508754237050733,0.699479166666667,0.450364438969305,0.332693304074853,0.259164307032984,0.389849246231156,0.556486495691564,0.465624935578965,0.284181472545149,0.585143677367709,0.538725691463551,0.320483720930233,0.664688671858903,0.837770897832817,0.273663257601757,0.120193612593866,0.660401746724891,0.755922671353251,0.473915024490261,0.686205651645935,0.826854149434795,0.261614829752579,0.798388350520806,0.669243126913401,0.712357869539198,0.376372928254793,0.51548988330115,0.143552036199095,0.317731440402248,0.711929897191748,0.496836944488376,0.644924540004135,0.700711802681675,0.387311099531006,0.400961295218821,0.535326362805806,0.445122228797742,0.501929777539534,0.769522006625651,0.388424017306829,0.426911314984709,0.563838742867833,0.343213331637196,0.326177327040868,0.707743213095029,0.550845452394387,0.608439289527322,0.745003686600178,0.490180636905055,0.469467004475173,0.33924041458288,0.464762387851504,0.445697091273821,0.648599958822318,0.806492045637152,0.619380717115883,0.235550634913462,0.251506189067806,0.797715293672959,0.798916213063764,0.749807122769468,0.333543152888516,0.763172263172263,0.298092551869204,0.764905034363679,0.661745652915104,0.775002718671838,0.568031597614058,0.783352153573157,0.456896551724138,0.548977294051417,0.610349869096596,0.527107584484634,0.338485541918036,0.415110472672549,0.498766193707588,0.00161082474226804,0.409437542515485,0.269825954651724,0.696426116838488,0.754566390106943,0.485193943458158,0.566233670923235,0.550394885295224,0.46226727347952
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales",0.0405335405335405,0.00180488268262563,0.012085221649216,0.132405943724312,0.00148446612236242,0.00764152096833354,0.0176603206412826,0.0963498459350557,0.17968203179682,0.00642398286937901,0.0795584775921346,0.112832696346796,0.045989581834403,0.00584745400998762,0.00135390316029501,0.00424274566255019,0.344875395499307,0.143193169002739,0.167078813018507,0.0122075279755849,0.328657830395059,0.0395822588963383,0.180362448009507,0.0230611277839204,0.077473280350781,0.10765859004018,0.0422163588390501,0.065764426712561,0.0609692866074969,0.0536399713746666,0.0422813786842191,0.145584586191797,0.0502734107997266,0.0410382321992283,0.329855267586671,0.00269350722994046,0.0165681768439483,0.0181825069131407,0.141889030072003,0.0101896894159638,0.0114042756099499,0.0346414728682171,0.058926287550301,0.0228116026199464,0.484828171783528,0.0472233908287758,0.173451384210695,0.0641893537232747,0.00320841889117043,0.0304760682663929,0.196866282865452,0.0253266873231847,0.139480574623169,0.0335717827041575,0.0607877362070274,0.242249519511991,0.0119239941533964,0.0147440051847051,0.023187592469772,0.0933638719787837,0.0676333366898265,0.436060321493675,0.0282455511764003,0.322275343935994,0.0866605651527285,0.0780950861518826,0.188390268498676,0.100510719163846,0.251895734597156,0.311803385720282,0.0435276735992726,0.205923269545862,0.254802026867782,0.0375315770479971,0.159148486980999,0.00641413530194845,0.441236258037752,0.236111111111111,0.0509942902146092,0.0481943085626781,0.0259611818518976,0.181296412838263,0.0377373355392736,0.0690635417305765,0.0631266770230193,0.00535871672836242,0.328255258890437,0.122148096273635,0.0315761942126162,0.116069868995633,0.0418722104768616,0.281765992345544,0.0322996330223828,0.0758333333333333,0.243712144543681,0.541860961262991,0.615673069564552,0.188140703517588,0.137733728415245,0.0168216207301738,0.137566717847481,0.14668617329616,0.375573886753014,0.00163720930232558,0.0135575060782132,0.0288329519450801,0.536996362138788,0.581561566995386,0.0887685589519651,0.0819683655536028,0.0348274290921517,0.136827595260757,0.0227307539135496,0.0884717805527547,0.0114525573923408,0.0059107029189779,0.103081986834231,0.0137222237908349,0.262446478045504,0.19106334841629,0.553830227743271,0.012833781825709,0.1018503874743,0.00830404520708428,0.0240026485681179,0.445446847316311,0.211990892992664,0.264693939701553,0.0888378021577821,0.273492361297239,0.0742072882158069,0.13637291318013,0.0241590214067278,0.0883297477629158,0.00763261671543061,0.0457475650165679,0.0277742962424486,0.0146520813236017,0.156896049694264,0.0578214133260895,0.0898754737412019,0.0118154050150356,0.34435022106255,0.164505595536252,0.163530591775326,0.178505250154416,0.0142696448658203,0.195299124394658,0.678769939897872,0.471530288092891,0.0305537472963608,0.0281152799377916,0.0193623852069386,0.234181936867627,0.00903630903630904,0.0183095898269433,0.18295696922504,0.0209341970678486,0.124515170188857,0.0668225052394003,0.0511910523202667,0.0510735198438517,0.0785325577031338,0.0868382577947027,0.294518065009868,0.304847097982109,0.0167248101785348,0.0382479950647748,0.989368556701031,0.0277111453224016,0.158756076743237,0.0335395189003436,0.0355847187608442,0.0471887904563583,0.076765008072802,0.00537796163971418,0.203723624327679
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales",0.00446775446775447,0.101073430227035,0.0632390477678804,0.197533986721467,0.0842434524440674,0.00953661816848025,0.342873246492986,0.00604408627636881,0.00944905509449055,0.00617925971245029,0.0675553410941553,0.442585132389905,0.0419028980919216,0.00964616500917666,0.401111625752663,0.180278809000682,0.00799886238401649,0.0723054615756404,0.253150925335035,0.291593452325904,0.0012868356710848,0.178055698813822,0.200297088532383,0.32640972990049,0.200630309673883,0.0021429441129916,0.0608230819312614,0.257529531408902,0.0108884618903834,0.0115151909439854,0.00223728154080607,0.0530725441541381,0.140704032809296,0.0718344440547176,0.130932346011444,0.284094130989509,0.538301597723791,0.0857987044963824,0.0976473759192946,0.107049307734377,0.129380910752603,0.123401162790698,0.0953613875284649,0.161972058206692,0.0213612191089065,0.102650399663441,0.00163603118082956,0.620805532557347,0.0300308008213552,0.0446554600282305,0.00813104635289928,0.101104674659841,0.00551977920883165,0.0637438912104257,0.0357440995674281,0.0119495278683045,0.0713131779367644,0.22448152948801,0.119050048466915,0.373967813874992,0.0271540294700097,0.00149146550295531,0.0366654723516064,0.0146355742023612,0.0194485756778401,0.0965619017230376,0.29566368334804,0.0581685373240691,0.00256714060031596,0.00219185748262836,0.109103307193999,0.0761121587782484,0.00486094744284704,0.0739805124503789,0.0146375791695989,0.152890394933237,0.00174237710018668,0.00132508833922261,0.215495176215791,0.0976221872474372,0.0461738162937322,0.024040276903713,0.0878436933743008,0.00339489130212487,0.0931836369627642,0.0960338445267055,0.119132996825252,0.00169547749806494,0.150510022112847,0.0754876273653566,0.151661968522434,0.0825041006014215,0.0938734347424153,0.0700347222222222,0.18265578482702,0.00508975648410594,0.0016836305196296,0.29142378559464,0.0810599094036307,0.400482384712115,0.438985157563793,0.00193226046871118,0.021387779478183,0.365246511627907,0.175093748712243,0.000296136761340692,0.0384720982908916,0.101375192255496,0.119266375545852,0.031634446397188,0.000370201617496298,0.000196921461157242,0.08632784976871,0.0180201142738954,0.0379851790433746,0.074656724561244,0.0294733692399761,0.169664285512607,0.0777432625304341,0.400452488687783,0.0112023070097604,0.0734147519492169,0.0206389372133481,0.0228102818551444,0.103597638360095,0.00433168316831683,0.249880540798831,0.00786722160186783,0.0214412527882733,0.00715625837577057,0.00056791292001893,0.0732274786725989,0.107094801223242,0.220060487013999,0.307191621082983,0.314650065267597,0.111799062492167,0.204710507635464,0.00473163156362225,0.0883813884900462,0.0077521287591672,0.0331257547415528,0.100456621004566,0.253178201185683,0.00473420260782347,0.0700535309862055,0.0276394022175799,0.0106148803991586,0.0013782818925392,0.000788695366414722,0.0469120766048592,0.00721714618973561,0.0486050620940245,0.00282090735300974,0.0212121212121212,0.041853905727125,0.00311473744794664,0.145789294237982,0.000507485409794468,0.211510559406739,0.0328009894068936,0.351415094339623,0.168136610996435,0.0063921661963211,0.00596125186289121,0.235385895568962,0.430467200218893,0.338525601480568,0,0.0845297339873259,0.191078784280254,0.0742611683848797,0.0228713839553298,0.0277767973740868,0.0734991927198004,0.357201955622414,0.00599917252792718
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales",0.0116550116550117,0.000759950603210791,0.000416731781007449,0.0695542206765729,0.308981020040293,0.12935566695195,0.0645666332665331,0.15039108793553,0.0606939306069393,0.0527990211073723,0.126123409132035,0.0363943118823813,0.201082107807868,0.136582867386572,0.14568710585385,0.024888249109781,0.0421984428881226,0.00222329627839536,0.000837587747287811,0.0341718302043836,0.00922232230944108,0.00103145951521403,0.00442661913250149,0.00929289738324646,0.00660454919155933,0.142530135151589,0.171127026008292,0.019400766643198,0.182602860889987,0.00761173638670223,0.543367595084466,0.00119690556123194,0.000991114149008886,0.0145913714486145,0.0111073712554695,0.340657782818259,0.0146202670168527,0.0621235652865639,0.118016248892996,0.00558418007541522,0.081141222284034,0.0109980620155039,0.000530305393517796,0.000935695156970929,0.0575591008624927,0.0574253260412284,0.00728194270682963,0,0.297227926078029,0.108623123315796,0.0745444833521277,0.038798329516368,0.0436628688698606,0.00077909200368298,0.0400698186233589,0.0677697000083563,0.00330794676513578,0.145900842514582,0.00278047038416407,0.131607498041107,0.00375927231228812,0.00999834281610783,0.0813328556073092,0.0919114059908284,0.00108683217023224,0.00263241863433312,0.017332661036178,0.0286537205297227,0.0133096366508689,0.0145502028634053,0.0542107057620184,0.00565740254119393,0.0278694320056564,0.0298087333092746,0.025228712174525,0.00145225704949776,0.01688446380419,0.146152336081665,0.0422819452648159,0.0334340039984687,0.134627271603412,0.00347388294524858,0,0.00447880238051414,0.114131713976369,0.02799224396263,0.000479638215745837,0.0109837455309425,0.000713317640345246,0.000815138282387191,0.126468170072821,0.000574084199015856,0.0593047034764826,0.00111111111111111,0.00631352017246689,0.015878821127061,0.0124359072472641,0.00388609715242881,0.0755083273730459,0.000309220969304665,0.000201067485559699,0.00778424931680791,0.000634541450487104,0.00647441860465116,0.0122800510981992,0.0186835374882218,0.00552543070903974,0.161087487559938,0.0302183406113537,0.0190861159929701,0.0321505866271785,0.0995437986149857,0.00634132892197408,0,0.00754003212934653,0.0489527446879452,0.0868940754039497,0.229127255272892,0.00204292950493941,0.0951074660633484,0.00354924578527063,0.106948181880908,0.234777795350308,0.0589897319275033,0.0451636042597804,0.0984887962480459,0.00401945076875509,0.049284336615572,0.266581690717895,0.00190297507370678,0.0237261397696798,0.000653087881138006,0.140550458715596,0.00963427181741652,0.0816053937158122,0.0459483883924089,0.0314591532349034,0.168671847982381,0.13481510239736,0.0106329310411735,0.262169611655264,0.385669973717235,0.137819815902008,0.00564309038455442,0.221183550651956,0.0144636606959028,0.0235899084043066,0.0136721616201145,0.00456414659496588,0.228283492167817,0.0175762793725457,0.0289657853810264,0.0462158731738882,0.142560731104583,0.105787605787606,0.577301845300698,0.00768527609439009,0.101943402659393,0.0623844564468772,0.00435273254876673,0.0500080658170673,0.0676642810670137,0.118221054606868,0.101662643228724,0.0417891811334434,0.000187226960682338,0.0121759354264998,0.00508945095619988,0,0.0121728545343883,0.0455338256577727,0.0545704467353952,0.0189280418940661,0.044541700490594,0.0411712901805372,0.000564121850319669,0.0124948282995449
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales",0.0383967883967884,0.00208986415882968,0.0613637547533469,0.00202339551059121,0.0292121726222034,0.275950605208461,0.00532314629258517,0.220431381844039,0.0523447655234477,0.265463444478434,0.0245491284154653,0.000585338980132906,0.00618758453967249,0.526868410943702,0.0261873374425482,0.260777331616032,0.0116605638309218,0.489060737876591,0.0414805360561583,0.0240913714972718,0.0510015870973277,0.0174488567990373,0.00760546642899584,0.00776601905965356,0.0175938613318717,0.211567027882625,0.0328958640304287,0.00419828417950924,0.0306828926098759,0.0105393273046646,0.0588502318342466,0.0372500364910232,0.0851332877648667,0.0459137144861452,0.0778862335913834,0.0931386447405727,0.000569052309039177,0.0305693397477177,0.194332139694274,0.00538268904176621,0.255582929349122,0.0128391472868217,0.138316124403406,0.0555931984641693,0.0228359476247933,0.0356541859486748,0.0379174285439322,0.0122242244192276,0.0220739219712526,0.0221994097266778,0.00575701822066592,0.0328708069513674,0.00283065600452905,0.00509951129683405,0.00356682097594293,0.025236065847748,0.0200784675744288,0.030298120544394,0.00446405795622672,0.0691338677596287,0.02712046453865,0.0715351046787825,0.0729129344321032,0.0166845545906918,0.0285436448918888,0.321075303126994,0.00787848228917181,0.0509531444860146,0.110110584518167,0.0511122510842699,0.00789862484373224,0.00741954431631991,0.0315814282347396,0.0362324070732588,0.0318437719915552,0.00407438783331316,0.00348475420037337,0.0406360424028269,0.0553258515455798,0.0458122421200391,0.00574854741006305,0.00994336060415356,0.0285984400850863,0.218029735975622,0.0184296003389352,0.000987132028908867,0.00299202886965261,0.102134090155173,0.00102242195116152,0.277438136826783,0.0238724453840733,0.16858939311099,0.107375969969465,0.0195138888888889,0.0351349964069397,0.0575416780957606,0.0601515267467667,0.0257621440536013,0.0373284288682266,0.000577212476035375,0.00621481319002705,0.0924724652883209,0.00604680676346534,0.219944186046512,0.00181316190711666,0.0130838605465069,0.00755027798750772,0.00479507825929612,0.0180960698689956,0.0596133567662566,0.159699282378403,0.0548098066887656,0.00333915387678829,0.576514387652214,0.0136290615121521,0.0367372919887242,0.00706163973668462,0.00609876612925996,0.00652058321439566,0.0586821266968326,0.0885832593907128,0.0135237700959084,0.0495018187569192,0.0131279718833988,0.00289687137891078,0.0082725377800938,0.0347415465047643,0.0171556187189118,0.0654390676924478,0.050656660412758,0.0422148603880738,0.26331687007633,0.0614678899082569,0.047360708383999,0.0131026586948225,0.0498845265588915,0.00584062366831274,0.0256092899655995,0.0173735805105309,0.0426675462765338,0.0516316385293104,0.0128809225013615,0.00873378270638545,0.0509146244808674,0.044653961885657,0.0354642783611283,0.000739193315121324,0.0103947561512498,0.0119074517601338,0.00817176032424143,0.0148253921589215,0.00286741835147745,0.0302630596550609,0.0819461929407376,0.00925470925470926,0.0389616598145138,0.0082269695635982,0.0280941016024548,0.02149563200058,0.0278897307754312,0.0313491423347852,0.00325309043591412,0.00469131169074873,0.0149943898541362,0.0410641640149837,0.00526315789473684,0.00212052807989603,0.0354719309068476,0.00306056701030928,0.0184024918549282,0.302408431365273,0.0177319587628866,0.0059307864601407,0.0104824762644266,0.0055041831792162,0.0387739751786386,0.237774100124121
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales",0.304649054649055,0.0236534625249359,0.0609991144449654,0.0122668352829592,0.00121938288622628,0.150629661327791,0.00594939879759519,0.0314648020858023,0.182731726827317,0.056408687672071,0.062850594125098,0.00092965602726991,0.00949722278182289,0.00102437150539929,0.00320661274806712,0.00409121903174483,0.0765757758896513,0.0046077009827614,0.00933312061263561,0.00559511698880977,0.0304122163599708,0.102501289324394,0.0106951871657754,0.00713420733954615,0.0292956974513565,0.0304151954218921,0.0393037042113559,0.0038332159899867,0.011833958581145,0.0947238305900722,0.00713336143445414,0.0132535396292512,0.025974025974026,0.00820764643984567,0.0333557724671828,0.00153104621491352,0.018931932589188,0.095382400848517,0.0572561703438451,0.0513802135804957,0.00178812683779703,0.0138565891472868,0.124996100695636,0.0114864646855742,0.0109934307547929,0.0383887252839714,0.173964648894877,0.0055033360931184,0.106776180698152,0.0119337867316823,0.0617247314380675,0.0699851811935875,0.0899440945439106,0.0973156739145832,0.0190483418076952,0.0979359906409292,0.0412339410723902,0.00275437459494491,0.0771899392888118,0.00584654330661202,0.0288322760379955,0.0239463072418936,0.134479875791234,0.0460532734900966,0.166914540670404,0.112196873005743,0.0666834740955502,0.0113724092879625,0.13001579778831,0.1468544513361,0.0363109444255029,0.117259714965839,0.0581840678765025,0.00512450378924576,0.0941590429275158,0.0680140384848118,0.0298278365484339,0.0809285433843738,0.00708800945067927,0.00752903143476966,0.0898751390777599,0.098980490874764,0.049948790672024,0.00406977933206536,0.00640210893000047,0.0143839238498149,0.00340314734029189,0.0196454240536655,0.0160258696530899,0.0351091703056769,0.104856706600893,0.0152268999453253,0.0313751855898255,0.074375,0.0162714300379838,0.0270336167748621,0.0213514961353027,0.0577889447236181,0.0973400088552842,0.0232740316229978,0.0138553776412956,0.158831810528059,0.0240005972154828,0.00468837209302326,0.0440103844727408,0.0864988558352403,0.0648294323563731,0.00741880032570343,0.00237554585152838,0.0474516695957821,0.000370201617496298,0.0127342544881683,0.0236804215298839,0.0432275911993588,0.093900606311862,0.0270679882392168,0.0118192698982645,0.195555806533586,0.0294685584753589,0.0718325791855204,0.00905797101449275,0.0399503208445456,0.0408824924877432,0.0932051547102198,0.0451636042597804,0.0324713392391871,0.0306658796413413,0.0579129022434271,0.0393317248600173,0.024765478424015,0.0174790976494715,0.0516755785950447,0.197614678899083,0.0375705422006049,0.237501590128482,0.198754895069786,0.0888627077432131,0.0145246719207878,0.0642288653790158,0.0343629942954713,0.0374317074371216,0.0670092108067151,0.0487424802493296,0.0281520464128333,0.104794383149448,0.0313465101914762,0.118624457657079,0.130680428508536,0.0556509557594107,0.0385146237265856,0.0887213624241406,0.120285769828927,0.0347925636494861,0.179046020422437,0.0702429702429702,0.00724256621091883,0.00470596201374547,0.0344016365496079,0.00260992496465727,0.0329679187489924,0.0439855890735065,0.0566851008458035,0.062957402889848,0.158274115126993,0.0606396262133967,0.041501976284585,0.0116971065052329,0.0339296730413325,0,0.191149618703233,0.0259398077708094,0.0940893470790378,0.142812076090728,0.105354180637419,0.0396301188903567,0.0199699135013163,0.0349193214729003
"k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales",0.000194250194250194,0.0328678635888667,0.000781372089388967,0.00158077774264938,0.00551373131163185,0.0772099278640421,0.031938877755511,0.00165916093861105,0.0205479452054795,0.000917711838482716,0.00211110440919235,0.0367041972248046,0.000863383889256626,0,0.011258773648769,0.0319721190999318,0,0.00202996616723055,0.0021936821952776,0.00291316008508277,0.00102946853686784,0.00210589651022864,0.0173202614379085,0.00629179171273627,0.0233762674705399,0.00175331791062949,0.00250145632731385,0.0391666014759185,0,0.00204931364257368,0.000259394961252878,0.0173405342285798,0.0166438824333561,0.00550683970536654,0.000302928306967351,0.000198468953785086,0,0.00215917269593545,0,0.139230304251461,0.00182786298974807,0.49031007751938,0.00839130299154631,0.00700158100216178,0.000446887429056621,0,0,0.00112014805435153,0.0592488021902806,0.0569742076222251,0.00160246898925752,0.00181867169607975,0.000212299200339679,0.000920745095261704,0.100402215982394,0.000250689395838556,0.0497730594661128,0.00672391445236552,0.00976990969848477,0.010819118799349,0.0004363441076763,0.02637684361708,0.000119431506031291,0,0.000858025397551768,0.00143586470963625,0.00586159082314383,0.126818694696835,0,0,0.0447778156608706,0.0893127647077009,0.000972189488569408,0.00115481775532299,0.00372976776917664,0.00415506878050748,0.0470441817050404,0.00691990577149588,0.00118133490844654,0.00225445574035476,0,0.000604153555695406,0.117899629717167,0.00883489784649365,0.000800263616250059,0.0166049709148599,0.00703469383093895,0.000737164129593454,0.0259409848538888,0.00486171761280932,0.00387596899224806,0.00347184253690541,0.0384065887889739,0.0200694444444444,0.0206344317831845,0.0078022614367133,0.00669625774852682,0.0322278056951424,0.00190729198596778,0.000927662907913995,0.00208379030489142,0.000800507908466061,0.000410585644432832,0.0188651162790698,0.00836526970783368,0.000834567236505586,0.0583773766215938,0.00217135619288881,0.0203668122270742,0.00207381370826011,0.113936667046361,0.00462765433719518,0.000398247710075667,0.000542930272240751,0.00150282427320309,0.104877087690582,0.0334829443447038,0.00056470056752407,0.00442168303808804,0.0329468325791855,0.00077639751552795,0.0155247360794866,0.00917286098371026,0.0565433119702295,0.00444186944766319,0,0.00303566911206678,0,0.00546273956389129,0.0198070222460466,0.0165010253983278,0.0467366014939385,0.00562691131498471,0.00261902534842391,0.00175974218716872,0.000662717140275128,0.00185496202341263,0.001510711490508,0.00106765019897117,0.000310450541348131,0.00383914948073042,0.00265195463263325,0.000652315720808871,0.000285324794724662,0.000160481444332999,0.000514721021206506,0,0.00560093919679108,0.000610059198337024,0.000635337934056304,0,0,0.000298648615017048,0.000979157924185201,0.0012012012012012,0.010923606463333,0.00206520635135593,0,0.0025736760068148,0.0137030469127841,0.000645265365381513,0,0,0.00540614055965455,0.00151045233012446,0.000603286873309757,0.00287297352760107,0.000308451573103023,0,0.229852135619921,0.00434185623631573,0.00501718213058419,0.000347014101391211,0.026717961387781,0.037355056509614,0.00786009778112072,0.00165494414563508
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales",0.00563325563325563,0.00294480858744182,0.00270875657654842,0.00499525766677205,0.0111865125649454,0.0210905978726006,0.0030686372745491,0.0182507703247215,0.060993900609939,0.0179871520342612,0.025091983834972,0.0100884894811142,0.00515152387256454,0.00584745400998762,0.00384793529768055,0.0253049473444958,0.000995413985566497,0.00898985016916385,0,0.0112827152501618,0.0051902372067087,0.0256145779611484,0.00300059417706477,0.000763439161796451,0.00479583447519868,0.0208693534640205,0.00250145632731385,0.00174711204985788,0.0448043431847989,0.0187691106629367,0.00230213028111929,0.000350313822799591,0.00365686944634313,0.0237460540161347,0.0101985863345675,0.00544371987524809,0.00120376449989057,0.057805219894693,0.0217550344615148,0.0104775337497481,0.0157752523245649,0.00973837209302326,0.00736188663942353,0.00671119284999839,0.000446887429056621,0.0112536811106437,0.00404195938793186,0.00141236059026932,0.00598904859685147,0.013152829462338,0.00581636892397175,0.0597467331267682,0.05286250088458,0.0111197676889298,0.0206420277756697,0.00116988384724659,0.0161550888529887,0.00105314322747894,0.00989745421151982,0.00349587125549997,0.0203403484039875,0.000165718389217257,0.0228711334049922,0.00048785247341204,0.0228806772680471,0.00885449904275686,0.010777763771587,0.0102737692262011,0.0110584518167457,0.0118453574593107,0.0032958290714854,0.055399264228522,0.0103405609238746,0.00249007578491519,0.0110485573539761,0.00157327847028924,0.000995644057249533,0.00446603847663918,0.00359322701319157,0.00378578416776554,0.049573494869576,0.0137193203272498,0.0507760182777909,0.00177925026075219,0.0215835804735678,0.0302485457429931,0.00623529680469589,0.0133795289521212,0.00993889245547709,0.00276564774381368,0.0633662203429645,0.00442864953526517,0.00974871837969577,0.0205902777777778,0.00800739143825069,0.000975282679589162,0,0.00683417085427136,0.0108306937774599,0.0113999464016987,0.00541054324778826,0.00295359814502995,0.0271359785002426,0.00026046511627907,0.00885976840977459,0.00578812760802261,0.00281419452261651,0.0126210078711662,0.00475109170305677,0,0.000170862284998291,0.00249433850799173,0.013816132095702,0.00398148866309884,0.021557755091465,0.0220969355278712,0.00517654099341712,0.00844227348448485,0.00573699381524081,0.00263009049773756,0.00025879917184265,0.015110743117367,0.0215878538668354,0.0181586382744125,0.0116426640180985,0.00289864512767066,0.0125642971582764,0.0656278550400975,0.0212364000546274,0.00576253015277406,0.0200662565073355,0.00751051063308707,0.0265443425076453,0.0205468774358495,0.00521562142221091,0.0138367305954413,0.00741984809365052,0.0124861214757649,0.00157721052120742,0.0201210757111258,0.0216813505930994,0.0169535671157626,0.0164890918315576,0.0116032083188029,0.0139618856569709,0.00483837759934116,0.0084525148642134,0.0130362471261557,0.00377332911564011,0.000460072297075255,0.00161693370571807,0.00848075427682737,0.0114233095244021,0.019583158483704,0.00103740103740104,0.00406348599292475,0.0238006568033314,0.00514831230821684,0.00757603218907456,0.0187812348863453,0.00467817389901597,0.0114671437865973,0.0106961906549071,0.0106762775832172,0.0189310025375599,0.0107551487414188,0.000923455776728914,0.00185070943861814,0,0.00408148652035373,0.00155861505919026,0.0205498281786942,0.0104104230417363,0.0143295803480041,0.0205856450902686,0.00293343362166228,0.0102192800992966
