"","FJSYCA1001","FJSYCA1002","FJSYCA1003","FJSYCA1004","FJSYCA1007","FJSYCA1011","FJSYCA1012","FJSYCA1016","FJSYCA1018","FJSYCA1021","FJSYCA1027","FJSYCA1029","FJSYCA1032","FJSYCA1035","FJSYCA1038","FJSYCA1041","FJSYCA1043","FJSYCA1044","FJSYCA1048","FJSYCA1049","FJSYCA1051","FJSYCA1052","FJSYCA1057","FJSYCA1059","FJSYCA1066","FJSYCA1067","FJSYCA1069","FJSYCA1071","FJSYCA1079","FJSYCA1080","FJSYCA1083","FJSYCA1089","FJSYCA1092","FJSYCA1093","FJSYCA1094","FJSYCA1095","FJSYCA1096","FJSYCA1099","FJSYCA1103","FJSYCA1110","FJSYCA1113","FJSYCA1118","FJSYCA1120","FJSYCA1127","FJSYCA1128","FJSYCA1129","FJSYCA1130","FJSYCA1131","FJSYCA1132","FJSYCA1133","FJSYCA1135","FJSYCA1136","FJSYCA1138","FJSYCA1140","FJSYCA1141","FJSYCA1142","FJSYCA1144","FJSYCA1145","FJSYCA1146","FJSYCA1148","FJSYCA1149","FJSYCA1150","FJSYCA1151","FJSYCA1152","FJSYCA1153","FJSYCA1154","FJSYCA1158","FJSYCA1159","FJSYCA1160","FJSYCA1163","FJSYCA1164","FJSYCA1165","FJSYCA1166","FJSYCA1167","FJSYCA1168","FJSYCA1169","FJSYCA1170","FJSYCA1171","FJSYCA1172","FJSYCA1173","FJSYCA1174","FJSYCA1181","FJSYCA1182","FJSYCA1185","FJSYCA1186","FJSYCA1188","FJSYCA1191","FJSYCA1192","FJSYCA1194","FJSYCA1197","FJSYCA1198","FJSYCA1202","FJSYCA1203","FJSYCA1205","FJSYCA1206","FJSYCA1213","FJSYCA1218","FJSYCA2004","FJSYCA2005","FJSYCA2008","FJSYCA2011","FJSYCA2019","FJSYCA2020","FJSYCA2022","FJSYCA2034","FJSYCA2035","FJSYCA2037","FJSYCA2038","FJSYCA2044","FJSYCA2054","FJSYCA2058","FJSYCA2067","FJSYCA2073","FJSYCA2075","FJSYCA2079","FJSYCA2081","FJSYCA2088","FJSYCA2094","FJSYCA2097","FJSYCA2102","FJSYCA2105","FJSYCB1012","FJSYCB1016","FJSYCB1027","FJSYCB1032","FJSYCB1043","FJSYCB1049","FJSYCB1059","FJSYCB1067","FJSYCB1089","FJSYCB1093","FJSYCB1094","FJSYCB1099","FJSYCB1110","FJSYCB1120","FJSYCB1130","FJSYCB1131","FJSYCB1133","FJSYCB1135","FJSYCB1140","FJSYCB1146","FJSYCB1148","FJSYCB1151","FJSYCB1154","FJSYCB1159","FJSYCB1160","FJSYCB1166","FJSYCB1167","FJSYCB1168","FJSYCB1169","FJSYCB1170","FJSYCB1171","FJSYCB1174","FJSYCB1181","FJSYCB1182","FJSYCB1185","FJSYCB1188","FJSYCB1197","FJSYCB1203","FJSYCB1205","FJSYCB1206","FJSYCB1213","FJSYCB1218","FJSYCB2004","FJSYCB2005","FJSYCB2008","FJSYCB2019","FJSYCB2020","FJSYCB2034","FJSYCB2035","FJSYCB2037","FJSYCB2038","FJSYCB2067","FJSYCB2073","FJSYCB2075","FJSYCB2079","FJSYCB2081"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|NA",0.287490287490287,0.280611760235585,0.186539563473459,0.0251027505532722,0.1444703636942,0.0790438928964421,0.0967560120240481,0.0762621474283006,0.0627437256274373,0.261547873967574,0.159177272453103,0.087215508039803,0.331683310789421,0.121473387681933,0.131720525884491,0.0882263807864232,0.19979380710299,0.00451103592717899,0.125797702616465,0.0836955516507907,0.123579118946511,0.141868660821729,0.258199643493761,0.115700521244669,0.0344751986845711,0.0745160112017533,0.099475722167015,0.103914052517667,0.197395309116418,0.0772558714462299,0.16526701468824,0.245044519048314,0.088961038961039,0.286285513854788,0.111915180074049,0.0276155372838106,0.060385204639965,0.287207848782151,0.173385699433984,0.0870153421029907,0.0525709290312326,0.102955426356589,0.153133480986992,0.478333817313587,0.206461992224159,0.282814472023559,0.307990889551856,0.0468027078361662,0.152464065708419,0.155203387655588,0.12665440085465,0.093829987875522,0.33670653173873,0.204830370422834,0.142217500189725,0.201721400518091,0.165705054234941,0.120220349967596,0.223611040253048,0.0150684105840516,0.275534521531903,0.064878749378556,0.177534933715514,0.127524636549907,0.139629333028258,0.145820038289726,0.0905080045380058,0.192024467011105,0.227725118483412,0.211071212050553,0.273553812933288,0.107119671066869,0.129271741692199,0.110321183688199,0.0732934553131597,0.100326757836137,0.0881974694046878,0.138201806046329,0.0907166765111242,0.11127653239185,0.150883916429719,0.0814348646947766,0.113566532734578,0.0178538560647893,0.192180953725933,0.217733121805041,0.115821209145102,0.203420441561314,0.0841477043060608,0.0420669577874818,0.139505520319474,0.047348277747403,0.0995882006891335,0.132743055555556,0.159993840468124,0.233976410350187,0.18504629983929,0.034036850921273,0.0407343074145976,0.199406295738935,0.033889010747971,0.208932564109642,0.170766302116382,0.0668279069767442,0.0488317468166646,0.48803338268946,0.0615347655981879,0.0490816972767574,0.0601921397379913,0.347275922671353,0.0048695751224513,0.462109028848994,0.177710382011457,0.056025233330748,0.216251230761258,0.132278500197023,0.0940454817474566,0.109636615184798,0.112780902806929,0.0193156108597285,0.0549023957409051,0.185468847029601,0.0937845959196584,0.176452346495762,0.289438834630028,0.140828556539865,0.104280855608961,0.212922545934423,0.0691491783129239,0.307906727418923,0.235683861807856,0.10555532878893,0.13302752293578,0.148037289932342,0.0799516600941356,0.0479767044884025,0.129245732333993,0.164958773957518,0.0664369601087062,0.219798983274477,0.0794162523994684,0.0698742689366136,0.0614263970428354,0.127445074977016,0.0663590772316951,0.236462837142269,0.206845572874819,0.112043242185589,0.0311356139003118,0.0519881695695038,0.217404086432456,0.211071150855365,0.0809088872850352,0.0730405184874341,0.183374283374283,0.0242374988048571,0.254358939635034,0.17691783157177,0.400695979990575,0.145655328067064,0.200086035382051,0.155091086532206,0.206699193094389,0.0622556186460848,0.20048737261852,0.129727480757229,0.112661604760928,0.00262183837137569,0.00161082474226804,0.0487988256775626,0.0208557538872602,0.24745704467354,0.153033218713524,0.0904245932305086,0.0988184353441949,0.0811959383226777,0.104468349193215
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia-Shigella|NA",0.0205257705257705,0.00123491973021754,0.0100015627441788,0.123427126146064,0.00148446612236242,0.00764152096833354,0.0176603206412826,0.0759066129414553,0.129237076292371,0.00642398286937901,0.0785934012907896,0.00513032400234136,0.0445793881486171,0.00584745400998762,0.00135390316029501,0.00424274566255019,0.309218244516335,0.0132108909295956,0.0695995532865348,0.00702857671321557,0.327928623514777,0.035585353274884,0.172549019607843,0.0216922023903543,0.0246642915867361,0.0823572385242908,0.040879964362814,0.00516310725181882,0.0521853173513893,0.0450523713486436,0.0416653156512435,0.0462122317909794,0.0050580997949419,0.0373553139249386,0.0998653651969034,0.00229656932237029,0.0162398774348873,0.0181825069131407,0.0895614339070502,0.00866411444690711,0.00309941985218151,0.0210755813953488,0.00661322020151605,0.0208111509050431,0.0531796040577379,0.0153554901135886,0.110191511885285,0.0223055569083914,0.00252395619438741,0.00763505710252791,0.0119294913644727,0.0241142395257982,0.00679357441086972,0.0276223528578511,0.0478864688472338,0.218266900643436,0.00961612431725517,0.00283538561244329,0.0224478342941687,0.0924296305225725,0.0640083241029772,0.312765839916036,0.00752418487997134,0.216411357205581,0.0866605651527285,0.0729897894065093,0.00598764653977058,0.0232199061702001,0.0847551342812006,0.0492002051951686,0.0399477213319695,0.0385198009088942,0.229024275276927,0.0125225550342837,0.0409570724841661,0.00528460204122796,0.433022194565443,0.0277777777777778,0.0323882654065761,0.0155685056786763,0.0259611818518976,0.0427186910006293,0.0330103206491767,0.0636235351862077,0.0631266770230193,0.00416005640754451,0.0958362834890254,0.120821200840367,0.0298642318757876,0.00174672489082969,0.0237549917782476,0.267741935483871,0.0287699246435275,0.0245138888888889,0.221666153372344,0.536984547865045,0.604959057166909,0.0939028475711893,0.125097919008208,0.0100599888680451,0.134916282810558,0.0790570568912689,0.245380911500131,0.00163720930232558,0.0124448839988462,0.025413918427783,0.534216487061569,0.345698000542839,0.0097117903930131,0.0252021089630931,0.0310399817746896,0.0840198234270898,0.0218117207364519,0.0121771503916854,0.00945742861584702,0.0059107029189779,0.0495810891681628,0.0135528136205777,0.0626591665967033,0.177092760180995,0.516156462585034,0.012833781825709,0.0137592914755654,0.00720143339535525,0.0228163107653258,0.444241792600313,0.210416842341963,0.196477514973099,0.00760231255974871,0.0141248994907531,0.0525950465373087,0.00204089962855627,0.0184709480122324,0.0849000717114084,0.00763261671543061,0.0444422130736018,0.0153159702203394,0.0117944704319179,0.147990876443754,0.0546586984361054,0.00440517792981247,0.0103000023678166,0.00648691744582156,0.156770123323717,0.158314944834504,0.04905291332098,0.011602121163426,0.0399892383701022,0.00743368430566225,0.464892102092234,0.0173452888431574,0.020800933125972,0.0181180159777009,0.229962232480067,0.00903630903630904,0.0138875609522899,0.129193892406135,0.0180020456870099,0.114474208866495,0.06351765274867,0.0253804377050062,0.0473324658425504,0.0765622067930193,0.0638196593111421,0.264933338703831,0.276763053879759,0.0162801833230727,0.0322331893892659,0.989368556701031,0.0062296373205399,0.147808661446543,0.0191408934707904,0.0330294331051453,0.0268944340521653,0.0624541318068399,0.0042121098157202,0.151179147703765
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|NA",0.00369075369075369,0.0948038377505462,0.0615200291712247,0.0909263357571925,0.0516912310465486,0.0011615111871867,0.273547094188377,0.00432566958995022,0.00914908509149085,0,0.0375173412147898,0.381090107771236,0.0367225947563818,0.0078535148747279,0.274877970570421,0.0150390181074324,0.00522592342422411,0.0455292411793137,0.253150925335035,0.254231018218811,0.000514734268433921,0.0870723740759842,0.181550802139037,0.178802716790396,0.0056727870649493,0.000511384390600268,0.052736182023781,0.172885864038176,0.00704547534083631,0.00019517272786416,0.00110242858532473,0.0528098087870384,0.00256322624743677,0.0688881094352859,0.118209357118815,0.171250354408846,0.528802801488291,0.0384105458540096,0.0879057410188287,0.0160617138251634,0.0301994754827942,0.00862403100775194,0.0212434101756247,0.115509953860549,0.0163113911605667,0.0012620950778292,0.0012510826676932,0.483416938586665,0,0.00705761580905941,0.00789364353967595,0.0576586285868247,0,0.0203272186415469,0.0304318130075131,0.00869056572240328,0.0344641895530425,0.18049254698639,0.114892097341972,0.253179434633235,0.0242003155103548,0.00149146550295531,0.00901707870536247,0.00809835105863987,0.00125843724974259,0.0425973197192087,0.25475860330266,0.047597838351446,0.0004739336492891,0.000699528983817563,0.101431980906921,0.00426623798188395,0.00368253594155079,0.0717791411042945,0.0144264602392681,0.14006212432934,0.00174237710018668,0.00132508833922261,0.204764717464068,0.0956229529116509,0.0325132896526147,0.00259282567652612,0.0652721972740881,0.00257684520522731,0.0657157651932401,0.0522827428168518,0.102870977319964,0.00140061184622756,0.099127374753311,0.000407569141193595,0.0867982147051914,0.0202569710224166,0.00815194554164216,0.0111458333333333,0.168719843958526,0.00493736856542013,0.00149230886967169,0.123383584589615,0.0147133953203229,0.0339318476983652,0.300266871389925,0.00129737488613465,0.000485237579784256,0.305451162790698,0.0883092265216137,0.000269215237582447,0.0239206534422404,0.0970324798697186,0.0445414847161572,0.0311423550087873,0,0,0.0145513586373801,0.00284392047364203,0.018603928071721,0.0455578794216605,0.0258228605625374,0.125674111302482,0.0400750006996334,0.400226244343891,0.0112023070097604,0.0484371765679983,0.0129685275976593,0.0116118806422714,0.0899409590023727,0.00205184992183429,0.20485144896984,0.00756268399147295,0.019347202622115,0.00715625837577057,0.000283956460009465,0.011388219927344,0.0511926605504587,0.167430549059957,0.181020226434296,0.179234862938046,0.0961822876193818,0.0883311188365701,0.00167426963020479,0.0650781947301021,0.00713688044494758,0.0262590864963417,0.0176850039863738,0.190311638081349,0.00256770310932798,0.000411776816965205,0.0276394022175799,0.0106148803991586,0.0013782818925392,0.000788695366414722,0.0235610339976061,0.00709564541213064,0.0322042756526717,0.00282090735300974,0.00930930930930931,0.0353045224208815,0.00118495446389274,0.143334469826117,0.000507485409794468,0.142028050943092,0.0290907135559499,0.335637605725439,0.161287295927941,0.000408010608275815,0.000986828855681315,0.0882047014770127,0.255934058417128,0.000308451573103023,0,0.000501235186710107,0.182506401454707,0.0423367697594502,0.0228713839553298,0.0158119507288321,0.0459782768237194,0.215156073711922,0.00339263549855192
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|NA",0.0116550116550117,0.000759950603210791,0.000416731781007449,0.0695542206765729,0.308981020040293,0.12935566695195,0.0645666332665331,0.15039108793553,0.0606939306069393,0.0527990211073723,0.126123409132035,0.0363943118823813,0.201082107807868,0.136582867386572,0.14568710585385,0.024888249109781,0.0421984428881226,0.00222329627839536,0.000837587747287811,0.031906039027097,0.00922232230944108,0.00103145951521403,0.00442661913250149,0.00929289738324646,0.00660454919155933,0.142530135151589,0.171127026008292,0.019400766643198,0.182602860889987,0.00761173638670223,0.543367595084466,0.00119690556123194,0.000991114149008886,0.0145913714486145,0.0111073712554695,0.340657782818259,0.0146202670168527,0.0621235652865639,0.118016248892996,0.00558418007541522,0.081141222284034,0.0109980620155039,0.000530305393517796,0.000451714903365276,0.0575591008624927,0.0574253260412284,0.00728194270682963,0,0.297227926078029,0.108623123315796,0.0745444833521277,0.038798329516368,0.0436628688698606,0.00077909200368298,0.0400698186233589,0.0677697000083563,0.00330794676513578,0.145900842514582,0.00278047038416407,0.131607498041107,0.00375927231228812,0.00999834281610783,0.0813328556073092,0.0919114059908284,0.000514815238531061,0.00263241863433312,0.017332661036178,0.0286537205297227,0.0133096366508689,0.0145502028634053,0.0542107057620184,0.00565740254119393,0.0278694320056564,0.0298087333092746,0.025228712174525,0.00145225704949776,0.01688446380419,0.146152336081665,0.0422819452648159,0.0334340039984687,0.134627271603412,0.00347388294524858,0,0.00447880238051414,0.114131713976369,0.02799224396263,0.000479638215745837,0.0109837455309425,0.000713317640345246,0.000815138282387191,0.126468170072821,0.000574084199015856,0.0593047034764826,0.00111111111111111,0.00631352017246689,0.015878821127061,0.0124359072472641,0.00388609715242881,0.0755083273730459,0.000309220969304665,0.000201067485559699,0.00778424931680791,0.000634541450487104,0.00647441860465116,0.0122800510981992,0.0186835374882218,0.00552543070903974,0.161087487559938,0.0302183406113537,0.0190861159929701,0.0321505866271785,0.0995437986149857,0.00634132892197408,0,0.00754003212934653,0.0489527446879452,0.0868940754039497,0.229127255272892,0.00204292950493941,0.0951074660633484,0.00354924578527063,0.106948181880908,0.234777795350308,0.0589897319275033,0.0451636042597804,0.0984887962480459,0.00401945076875509,0.049284336615572,0.266581690717895,0.00190297507370678,0.0237261397696798,0.000653087881138006,0.140550458715596,0.00963427181741652,0.0816053937158122,0.0459483883924089,0.0314591532349034,0.16848983454979,0.13481510239736,0.0106329310411735,0.262169611655264,0.385669973717235,0.137819815902008,0.00564309038455442,0.221183550651956,0.0144636606959028,0.0235899084043066,0.0136721616201145,0.00456414659496588,0.228283492167817,0.0175762793725457,0.0289657853810264,0.0462158731738882,0.142560731104583,0.105787605787606,0.577301845300698,0.00768527609439009,0.101943402659393,0.0623844564468772,0.00435273254876673,0.0500080658170673,0.0676642810670137,0.118221054606868,0.101662643228724,0.0417891811334434,0.000187226960682338,0.0121759354264998,0.00508945095619988,0,0.0121728545343883,0.0449400675399859,0.0545704467353952,0.0189280418940661,0.044541700490594,0.0411712901805372,0.000564121850319669,0.0124948282995449
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|NA",0.0023957523957524,0.0246983946043507,0.0726676043131739,0,0.0361043367617432,0.0443819537840812,0.0341933867735471,0.0178952358378763,0.0990900909909009,0.00250841235851942,0.00699680318475179,0.0454498502220845,0.000230235703801767,0.000512185752699646,0.000320661274806713,0.0127282369876506,0.00629243840875964,0,0.042477664326739,0.0708406547674096,0.0126967786213701,0.0220904246175004,0.00035650623885918,0.145948507344811,0.0705398739380652,0.0206258370875441,0.0625021416578145,0.176823385225169,0.0181169365907219,0.0300566000910806,0.000518789922505755,0.000262735367099693,0.0648667122351333,0.0281655559452824,0.012117132278694,0.0699461298554012,0.0487415189319326,0.00928065457024887,0.0254129606099111,0.129760225669958,0.0215767305094175,0.00872093023255814,0.0918988052531428,0.0030652082728358,0.00201099343075479,0.00210349179638199,0.00048118564142046,0.0468514099254858,0.0227583846680356,0.0921339663800847,0.0480147189744198,0.00518658224437559,0.019389993631024,0.0305970677810043,0.0947863701904834,0.0134536642433358,0.0596199707669821,0.151085547634478,0.00252538135809397,0.0813091435115424,0.00627664216426677,0.00049715516765177,0.017018989609459,0.0256610401014733,0.0205354078480723,0.018107849393746,0.0182150510525652,0.0221509590830809,0.00146129541864139,0.00153896376439864,0.000681895669962496,0.0712585402046558,0.0294602875324063,0.17924936845904,0.0880014074595355,0.066561781435314,0.0535158680771624,0.0110424028268551,0.100462689505808,0.139350886894381,0.0137841513166028,0.0142227816236627,0.106554793980934,0.00212691985193366,0.00750835569364026,0.0344438568658558,0.0866774775597835,0.10364527662084,0.144327935896521,0.128034934497817,0.0343845431054733,0.0835702569710224,0.0444014903213155,0.101805555555556,0.0204034493378503,0.000853372344640517,0.00187495216958751,0.0892462311557789,0.110963523040768,0.0108021191943763,0.0104372303867807,0.00287078698208519,0.0745026314807211,0.103516279069767,0.0363868628178184,0.0232601965271234,0.0144141670670602,0.00963539310594409,0.170131004366812,0.00242530755711775,0.00059801799749402,0.00515277823361449,0.158625126367062,0.028309935623982,0.134813701611649,0.0448304082931709,0.177049670855775,0.0323855775475054,0.05513111129768,0.000593891402714932,0.00214433599526767,0.0316014627751328,0.0459433813063419,0.0395561987457791,0,0.00993355914538822,0.0988278944261742,0.00614150847629682,0.0592252014385214,0.000294827124095417,0.0174159962139139,0.0517572145801869,0.0330275229357798,0.0524428647148692,0.0342619683670441,0.0523948187569033,0.205875717544431,0.0568427949982709,0.024555954576337,0.028406224533354,0.0554707880100409,0.0695190964411716,0.0828440965427267,0.0565894176203912,0.0613039117352056,0.00221330039118798,0,0.0544196057330137,0.0394504948257942,0.0437945010406397,0.124965876399068,0.000801905132192846,0.00895945845051144,0.00697067188884226,0.0331968331968332,0.0556697581030691,0.00358871923350374,0.0310262529832936,0.0108021894370537,0.0743188779622763,0.0717319997849115,0.0512361743656474,0.0226121223494089,0.0481112508925232,0.0382849317275547,0.0126274183482421,0.0441206648881592,0,0,0.0874297375675772,0,0.0470446735395189,0.00454273005457585,0.0609183637454558,0.0741596947013063,0.03757051523129,0.00835746793545718
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__[Eubacterium] hallii group|NA",0.00472675472675473,0.0511066780659257,0.0947543887065687,0,0.0990350970204644,0.0327668419122142,0.030435871743487,0.0542782649917042,0.0111488851114889,0.0713368002447232,0.0690029555461729,0,0.217831755259447,0.0847240599257331,0.000890725763351979,0.0609515872414577,0.0825127093035657,0.00338327694538424,0.0116464582003829,0.0292703227596412,0.0331145712692489,0.0348977135980746,0.000742721330956625,0.0578634233665034,0.00685119210742669,0.0502861317423597,0.0797724702737895,0.0429737411666536,0.0771342300301949,0.0155162318652007,0.000713336143445414,0.000496277915632754,0.019377990430622,0.0440897930550684,0.0315382026253787,0.0172100935639354,0.00551543007222587,0.00151520890942839,0.0750067382850102,0.0135862525546185,0.0531272351585472,0.0208333333333333,0.0256106310634183,0.0573032620269093,0.00187692720203781,0.0804585612116113,0.00163603118082956,0,0.050564681724846,0.0322725522905171,0.0455219894355748,0.0559746733126768,0.0638312929021301,0.0659395141298959,0.0522880777111634,0.10119495278683,0.0386183552580968,0.0524951393389501,0.0407632263660017,0.00482189138689651,0.104621891048233,0.000607634093796608,0.0312313388271826,0.0729827300224412,0.0387827479693399,0.0408423739629866,0.06630530694567,0.0333452105231902,0.0781595576619273,0.0618383621694726,0.00170473917490624,0.0230005873805917,0.0496995050671695,0.0513533020570191,0.0506333567909923,0.0244059865262818,0.0349305123418378,0.0694935217903416,0.0513388462295728,0.0566166149134374,0.0853628384225491,0.0276400251730648,0.0639722681793114,0.00290406364398634,0.160170409075931,0.107667900581703,0.022794235205445,0.0196454240536655,0.0415626411774496,0.0132459970887918,0.0283944092083627,0.0399398578458174,0.037117965095106,0.0480902777777778,0.0130633405194539,0.000640029258480388,0.000344378969924237,0.0181909547738693,0.0164503933789721,0.0135644931868313,0.0217335673027711,0.0598724708090651,0.0957411070882013,0,0.0252194337989863,0.0797415533719208,0.0114626947628526,0.00972586628064779,0.0302183406113537,0.0021792618629174,0.00108212780498918,0.104237093439233,0.0464724443219067,0.026138214535019,0.0475980722392082,0.050680488618108,0.00116696588868941,0.0479430781827936,0.0427895782609912,0.000763574660633484,0.0665113871635611,0.062788932588146,0.0487110548790131,0.0415546826545379,0.075042763339403,0.0485278791036998,0.0230485988138404,0.0786214597502792,0.0472071743979606,0.000643259179844546,0.0333175579744439,0.0144903873627495,0,0.0339849717831198,0.00786583555951321,0.0134551661813435,0.0270724187200762,0.0446842977011703,0.0253566922255654,0.0665916411191742,0.0558399369985726,0.0608292093860251,0.016815249691962,0.0317978632343151,0.0560481444332999,0.0419497632283302,0.094488188976378,0.038277160886367,0.0136472502146505,0.0262022127286669,0.0349215682157032,0.0820130248833593,0.140290186904258,0.0354361915419406,0.039039039039039,0.0242853045224209,0.0762772116328673,0.0325605182407092,0.0442599775256461,0.0361921650814122,0.080443082217562,0.0268379960962915,0.0234565584537437,0.0878242834313692,0.0347404035928626,0.0260661535261078,0.0355701484369656,0,0,0.0144284128745838,0.000593758117786767,0.0784879725085911,0.0859017634625698,0.0340945187590442,0.0290253926317335,0.0277547950357277,0.0141083988415391
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|NA",0.00135975135975136,0.0407523510971787,0.0592280043756837,0.0593107809042049,0.0651574594422649,0.00262868321310674,0.0104584168336673,0.0203247214979853,0.0343965603439656,0.0335270724992352,0.0111586947343024,0.0101917845952553,0.0198290499899272,0.00883520423406889,0.00138953219082909,0.0291688764300326,0.0446158768530698,0.00119220235218302,0.0958040842373963,0.00707481734948673,0.0133830909792819,0.0176637441980402,0.00089126559714795,0.0161375243510767,0.00106878596875856,0.0244490441982223,0.119281773635336,0.0161412292367467,0.00838747064385275,0.0019517272786416,0.00295061768425148,0.00496277915632754,0.00331510594668489,0.0989828130480533,0.00612588354089532,0.00275021264530763,0.0222368133070694,0.00386378271904239,0.00554464595125332,0.00187098816959788,0.00703329889533498,0.00382751937984496,0.00552141497956765,0.0193914754944665,0.0558609286320776,0.0318679007151872,0.000609501812465916,0.0324355914868748,0.012619780971937,0.0309893494161427,0.0290224939165529,0.00175131348511384,0.00884580001415328,0.0142361357036617,0.00705775214388708,0.0514748892788502,0.0404646511270098,0.040748541801685,0.0143870210703536,0.0028328611898017,0.139227335280099,0.000607634093796608,0.0711811775946495,0.0502488047614401,0.013614002974488,0.00434747925973197,0.00623975797302408,0.0475087594275194,0.00766192733017378,0.00811453621228373,0.0851233094669849,0.0137570717531765,0.0462526514258779,0.0440274269216889,0.0110133708655876,0.0263019887853483,0.0116158473345779,0.0481448763250883,0.0284997046662729,0.0521502403334893,0.027506490295463,0.0128382630585274,0.0228078468447176,0.00114526453565658,0.0236783881749282,0.00606381103472589,0.00986684329534294,0.0280859533375106,0.0153838837767791,0.0131004366812227,0.00428705661263801,0.0107435757244396,0.00865618959576435,0.0273611111111111,0.0426290935222256,0.00216390844533845,0.00122445855973062,0.00294807370184255,0.00398487789925411,0.00323651281205549,0.0106200190100168,0.0290943219145941,0.0206785860923444,0,0.0115795112704496,0.0342980212680038,0.00597158349921065,0.00244277571699991,0.0179563318777293,0.0450615114235501,0.00065497209249345,0.0133578391151662,0.00698465214594247,0.00742004705395693,0.00673679846608281,0.0280985723379103,0.0804009575104728,0.0472372024733885,0.00660453922144796,0.00568438914027149,0.000813368825791186,0.0106258193610709,0.0144709789656808,0.0334229205430363,0.00769740109253435,0.0583311620635748,0.0111588947915788,0.0402497208405238,0.0172986752856558,0.00570892522112034,0.0620918125887364,0.00395934527939916,0.00140672782874618,0.0112243943503882,0.000763261671543061,0.00104428155437293,0.0243651768480686,0.0921169982344697,0.0388236435989518,0.0159882028794288,0.0161441157651228,0.0831340420997798,0.0389215046749293,0.00906698792125036,0.0504312938816449,0.0263022441836525,0.0691949220633135,0.0253876632588172,0.00759184780152741,0.0328184905247015,0.00718170555007245,0.0478713063763608,0.262910330753341,0.0195132186319765,0.204641004641005,0.0254087388851707,0.0137116159393303,0.156801909307876,0.0177982383006489,0.00870546509753345,0.0603323116631715,0.0473324658425504,0.081628823419028,0.00880622896195301,0.0114190196157409,0.00676097358019555,0.0120733292290854,0.0013880320789636,0,0.00311481866026995,0.0208557538872602,0.0356701030927835,0.0808858323606423,0.0379769173754985,0.0304931748128578,0.0174125611132005,0.00889532478278858
